election_name,sido,sigungu_norm,sg_id,sg_typecode,total_voters,total_voted,valid_votes,invalid_votes,party_더불어민주당,party_경제애국당,party_국민대통합당,party_늘푸른한국당,party_민중연합당,party_한국국민당,party_홍익당,party_국민의힘,party_기타,sigungu_elec,sgg_name,ratio_더불어민주당,ratio_경제애국당,ratio_국민대통합당,ratio_늘푸른한국당,ratio_민중연합당,ratio_한국국민당,ratio_홍익당,ratio_국민의힘,ratio_기타,year,adm_cd,sigungu_pop,total_pop,male_pop,female_pop,age_0_9,age_10_19,age_20_29,age_30_39,age_40_49,age_50_59,age_60_69,age_70_79,age_80_89,age_90plus,age_0_14,age_15_64,age_65plus,ratio_20s,ratio_30s,ratio_40s,ratio_50s,ratio_60s,ratio_70plus,ratio_elderly,ratio_working,ratio_female,pop_year,party_민중당,party_대한애국당,party_국제녹색당,party_녹색당,party_우리미래,party_친박연대,party_노동당,ratio_민중당,ratio_대한애국당,ratio_국제녹색당,ratio_녹색당,ratio_우리미래,ratio_친박연대,ratio_노동당,party_한반도미래연합,ratio_한반도미래연합,party_대한당,ratio_대한당,party_코리아,ratio_코리아,party_우리공화당,party_가자!평화인권당,party_공화당,party_국가혁명배당금당,party_국민새정당,party_민중민주당,party_한나라당,party_미래당,party_한국복지당,party_기본소득당,party_통일민주당,party_친박신당,party_기독자유통일당,party_충청의미래당,ratio_우리공화당,ratio_가자!평화인권당,ratio_공화당,ratio_국가혁명배당금당,ratio_국민새정당,ratio_민중민주당,ratio_한나라당,ratio_미래당,ratio_한국복지당,ratio_기본소득당,ratio_통일민주당,ratio_친박신당,ratio_기독자유통일당,ratio_충청의미래당,party_신자유민주연합,party_통일한국당,party_한류연합당,ratio_신자유민주연합,ratio_통일한국당,ratio_한류연합당,party_독도당,ratio_독도당,party_한국당,party_남북통일당,ratio_한국당,ratio_남북통일당,party_코리아당,ratio_코리아당,party_시대전환,party_혁명21,party_신한반도평화체제당,party_기독당,party_깨어있는시민연대당,party_자유통일당,ratio_시대전환,ratio_혁명21,ratio_신한반도평화체제당,ratio_기독당,ratio_깨어있는시민연대당,ratio_자유통일당,party_가락특권폐지당,party_대한국민당,party_녹색정의당,party_기후민생당,party_내일로미래로,party_새진보연합,party_자유민주당,party_소나무당,party_한국농어민당,ratio_가락특권폐지당,ratio_대한국민당,ratio_녹색정의당,ratio_기후민생당,ratio_내일로미래로,ratio_새진보연합,ratio_자유민주당,ratio_소나무당,ratio_한국농어민당
7회지방선거_기초단체장,부산광역시,금정구,20180613,4,210978,126587,124173,2414,67679.0,,,,,0.0,,56494.0,0.0,금정구,금정구,0.5450379712175755,,,,,0.0,,0.45496202878242453,0.0,2017,21110,금정구,246584,120645,125939,16479,22934,41028,28858,34759,43228,34097,18740,7211,924,23231,181862,41491,0.1663854913538591,0.1170311131298056,0.1409621062193816,0.1753074003179444,0.138277422703825,0.1089892288226324,0.1682631476494825,0.7375255491029427,0.5107346786490607,2017,0.0,0.0,,0.0,,,,0.0,0.0,,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7회지방선거_기초단체장,부산광역시,기장군,20180613,4,127882,76282,74632,1650,23535.0,,,,,0.0,,14400.0,4449.0,기장군,기장군,0.5552802944507361,,,,,0.0,,0.33975084937712347,0.10496885617214043,2017,21510,기장군,156561,77587,78974,21770,15493,14750,27350,27069,20648,16855,9900,3965,548,27929,106825,21807,0.0942124794808413,0.1746922924610854,0.1728974648858911,0.1318846966996889,0.1076577180779376,0.092059963847957,0.1392875620365225,0.6823219064773475,0.5044295833572856,2017,0.0,0.0,,0.0,,,,0.0,0.0,,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7회지방선거_기초단체장,부산광역시,남구,20180613,4,234211,140461,137745,2716,66155.0,,,,,0.0,,53272.0,18318.0,남구,남구,0.48027151620748487,,,,,0.0,,0.38674362045809285,0.1329848633344223,2017,21070,남구,275941,135757,140184,21382,27913,40733,33627,43173,43880,37441,22156,7121,736,30051,199389,46501,0.1476148886899735,0.1218630069471372,0.1564573586382596,0.1590195005454064,0.1356848021859745,0.1087660043270119,0.1685179078136268,0.722578377261806,0.5080216423075947,2017,0.0,0.0,,0.0,,,,0.0,0.0,,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7회지방선거_기초단체장,부산광역시,동구,20180613,4,79091,46284,45259,1025,23796.0,,,,,0.0,,21463.0,0.0,동구,동구,0.5257738792284408,,,,,0.0,,0.47422612077155923,0.0,2017,21030,동구,86106,42082,44024,4707,5972,10043,10407,12186,14883,14550,9747,3639,436,6530,59105,20471,0.1166353099667851,0.1208626576545188,0.14152323879869,0.1728450979025851,0.1689777715838617,0.1605230762083943,0.237741853064827,0.6864213875920377,0.5112767983648062,2017,0.0,0.0,,0.0,,,,0.0,0.0,,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7회지방선거_기초단체장,부산광역시,동래구,20180613,4,226713,135598,133257,2341,64675.0,,,,,0.0,,51908.0,16674.0,동래구,동래구,0.4853403573545855,,,,,0.0,,0.3895330076468778,0.12512663499853666,2017,21060,동래구,261671,127795,133876,22053,25670,31726,33728,42686,45412,36106,18990,6772,852,31233,188364,42074,0.1212438520126418,0.1288946807250325,0.1631285086998559,0.1735461705729714,0.1379824283164737,0.1017078698059777,0.1607896939286355,0.7198504992910946,0.5116195527972148,2017,0.0,0.0,,0.0,,,,0.0,0.0,,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7회지방선거_기초단체장,부산광역시,부산진구,20180613,4,319402,184055,178614,5441,89399.0,,,,,0.0,,70455.0,18760.0,부산진구,부산진구,0.5005150772055942,,,,,0.0,,0.3944539621754174,0.10503096061898844,2017,21050,부산진구,366492,177345,189147,27389,30707,54057,52049,54251,61079,49918,28587,9912,1000,37001,268504,60987,0.1474984447136636,0.1420194710935027,0.1480277877825437,0.1666584809491066,0.1362048830533818,0.1077758859674972,0.1664074522772666,0.7326326359101972,0.5161013064405225,2017,0.0,0.0,,0.0,,,,0.0,0.0,,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7회지방선거_기초단체장,부산광역시,북구,20180613,4,253907,152109,149314,2795,84363.0,,,,,0.0,,58947.0,6004.0,북구,북구,0.5650039514044229,,,,,0.0,,0.39478548562090626,0.04021056297467083,2017,21080,북구,296945,146861,150084,24927,28199,41698,38475,45987,57136,37386,18118,6464,757,34355,222176,40414,0.1404233107141053,0.1295694488878412,0.1548670629241105,0.1924127363653201,0.1259021030830625,0.0853323005943861,0.1360992776440081,0.7482058967148799,0.5054269309131321,2017,0.0,0.0,,0.0,,,,0.0,0.0,,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7회지방선거_기초단체장,부산광역시,사상구,20180613,4,195478,114150,111880,2270,58153.0,,,,,0.0,,53727.0,0.0,사상구,사상구,0.519780121558813,,,,,0.0,,0.48021987844118696,0.0,2017,21150,사상구,231587,116752,114835,17309,19541,35596,31533,33934,44572,30920,14349,4758,559,23429,175803,32355,0.1537046552699417,0.1361604926010527,0.1465280866369874,0.1924633075258973,0.1335135391882964,0.0849184107916247,0.1397099146325139,0.7591229214075056,0.4958611666457961,2017,0.0,0.0,,0.0,,,,0.0,0.0,,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7회지방선거_기초단체장,부산광역시,사하구,20180613,4,281099,160675,157799,2876,82997.0,,,,,0.0,,63956.0,10846.0,사하구,사하구,0.5259665777349667,,,,,0.0,,0.40530041381757803,0.06873300844745531,2017,21100,사하구,330293,164623,165670,27256,31542,44362,45295,50826,58319,43928,22349,7924,1038,37246,243633,49414,0.1343110510970562,0.13713581577569,0.1538815536508494,0.1765674719113029,0.1329970662411858,0.0947976493598108,0.1496065614469577,0.7376268949084601,0.5015849563872077,2017,0.0,0.0,,0.0,,,,0.0,0.0,,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7회지방선거_기초단체장,부산광역시,서구,20180613,4,97123,55372,54060,1312,23879.0,,,,,936.0,,25811.0,3434.0,서구,서구,0.44171291157972625,,,,,0.017314095449500556,,0.4774509803921569,0.06352201257861635,2017,21020,서구,106924,52450,54474,6400,8385,13922,12424,15014,18707,16936,11094,4187,516,9106,74384,23434,0.1302046313269238,0.1161946803336949,0.1404174927986233,0.1749560435449478,0.1583928771837941,0.1477404511615727,0.2191650144027533,0.6956716920429464,0.5094646664920879,2017,0.0,0.0,,0.0,,,,0.0,0.0,,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7회지방선거_기초단체장,부산광역시,수영구,20180613,4,155794,90466,89026,1440,38953.0,,,,,0.0,,40188.0,9885.0,수영구,수영구,0.437546334778604,,,,,0.0,,0.4514186866758026,0.11103497854559342,2017,21140,수영구,173059,82221,90838,12336,12841,22484,25116,25635,28745,26050,14767,5504,676,16792,123977,32290,0.1299210095978828,0.1451296956529276,0.1481286728803471,0.1660994227402215,0.1505266989870506,0.1210396454388387,0.186583766230014,0.7163857412789858,0.5248961336885108,2017,0.0,0.0,,0.0,,,,0.0,0.0,,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7회지방선거_기초단체장,부산광역시,연제구,20180613,4,174673,105911,104036,1875,53716.0,,,,,0.0,,37267.0,13053.0,연제구,연제구,0.5163212734053597,,,,,0.0,,0.35821254181244955,0.1254661847821908,2017,21130,연제구,201053,97219,103834,16957,17876,25279,27916,31481,34033,27886,15203,5391,632,23145,144846,33062,0.1257330156724843,0.1388489602244184,0.1565806031245492,0.1692737735820902,0.138699745838162,0.1055741520892501,0.1644442012802594,0.7204368997229587,0.5164508860847637,2017,0.0,0.0,,0.0,,,,0.0,0.0,,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7회지방선거_기초단체장,부산광역시,영도구,20180613,4,107930,61332,60150,1182,30989.0,,,,,0.0,,24355.0,4806.0,영도구,영도구,0.515195344970906,,,,,0.0,,0.4049044056525353,0.07990024937655861,2017,21040,영도구,123531,62131,61400,7103,10549,16860,13452,16957,21271,20140,13120,4363,444,10026,86610,26895,0.1364839594919493,0.1088957427690215,0.1372691874913989,0.1721915956318656,0.1630359990609644,0.1451214674858942,0.2177186293319085,0.7011195570342666,0.4970412285175381,2017,0.0,0.0,,0.0,,,,0.0,0.0,,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7회지방선거_기초단체장,부산광역시,중구,20180613,4,39832,22496,21983,513,10617.0,,,,,0.0,,9602.0,1764.0,중구,중구,0.4829641086293954,,,,,0.0,,0.4367920665969158,0.08024382477368876,2017,21010,중구,43799,21696,22103,2055,2677,5845,5602,6480,7694,7215,4566,1613,236,2864,31355,9580,0.1334505354003516,0.1279024635265645,0.1479485833009886,0.1756661110984269,0.1647297883513322,0.1464645311536793,0.2187264549418936,0.715883924290509,0.5046462247996529,2017,0.0,0.0,,0.0,,,,0.0,0.0,,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7회지방선거_기초단체장,부산광역시,해운대구,20180613,4,342079,200338,196481,3857,103226.0,,,,,0.0,,74396.0,18859.0,해운대구,해운대구,0.5253739547335365,,,,,0.0,,0.3786422096793074,0.09598383558715601,2017,21090,해운대구,399670,193944,205726,35248,43058,47530,50980,70094,69650,49182,26659,9860,1064,50172,291393,58105,0.1189231115670428,0.1275552330672805,0.1753796882428003,0.1742687717366827,0.123056521630345,0.0940350789401256,0.1453824405134235,0.7290839942952936,0.5147396602196812,2017,0.0,0.0,,0.0,,,,0.0,0.0,,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7회지방선거_기초단체장,서울특별시,강남구,20180613,4,454862,266142,262375,3767,120928.0,,,,,0.0,,107014.0,30002.0,강남구,강남구,0.46089757027155787,,,,,0.0,,0.40786660314435447,0.1143477846593616,2017,11230,강남구,522514,250087,272427,43530,57015,71238,87259,95979,78705,54844,27974,9140,1510,63845,396963,61706,0.1363370168072051,0.166998396215221,0.1836869442732634,0.1506275429940633,0.1049617809283579,0.073919550480944,0.1180944434024734,0.7597174429776045,0.5213774176385705,2017,0.0,0.0,,4431.0,,,,0.0,0.0,,0.01688804192472606,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7회지방선거_기초단체장,서울특별시,강동구,20180613,4,365176,218531,215362,3169,135068.0,,,,,0.0,,64440.0,15854.0,강동구,강동구,0.6271672811359479,,,,,0.0,,0.29921713208458317,0.07361558677946899,2017,11250,강동구,423978,209931,214047,37018,39281,56487,68187,69376,71798,51997,24020,8161,1206,50769,318730,54479,0.1332309695314379,0.1608267410101467,0.1636311318040087,0.1693436923613961,0.122640797399865,0.0787470104580898,0.1284948747340664,0.7517607045648595,0.5048540254447165,2017,0.0,0.0,,0.0,,,,0.0,0.0,,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7회지방선거_기초단체장,서울특별시,강북구,20180613,4,280860,156285,153318,2967,99004.0,,,,,0.0,,36198.0,18116.0,강북구,강북구,0.6457428351530805,,,,,0.0,,0.23609752279575782,0.11815964205116164,2017,11090,강북구,313698,152464,161234,22312,25737,42899,44382,50745,52602,40851,26989,8321,963,31030,228382,54286,0.1367525454417943,0.1414800221869441,0.1617638620584128,0.1676835682726699,0.130223973375667,0.1156303196067555,0.1730517886629816,0.7280314187530682,0.5139784123583829,2017,0.0,0.0,,0.0,,,,0.0,0.0,,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7회지방선거_기초단체장,서울특별시,강서구,20180613,4,509021,303633,299204,4429,184229.0,,,,,0.0,,77069.0,37906.0,강서구,강서구,0.6157304046737343,,,,,0.0,,0.25758011256534,0.12668948276092565,2017,11160,강서구,581675,282678,298997,52946,48824,82439,105826,92823,90601,66746,32772,11568,1608,70300,438069,73306,0.1417269093565994,0.1819332101259294,0.1595788025959513,0.1557588000171917,0.1147479262474749,0.0789925645764387,0.1260257016375123,0.7531164309966906,0.5140275927278979,2017,0.0,0.0,,0.0,,,,0.0,0.0,,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7회지방선거_기초단체장,서울특별시,관악구,20180613,4,449742,265391,260149,5242,153310.0,,,,,0.0,,43621.0,63218.0,관악구,관악구,0.5893161226835391,,,,,0.0,,0.1676769851123779,0.24300689220408306,2017,11210,관악구,511687,257091,254596,32706,34390,104380,94704,74606,73289,57163,32958,9227,1075,43704,399771,68212,0.2039918934817574,0.1850818957683115,0.1458039778223797,0.1432301387371576,0.1117147787612349,0.0845438715464727,0.1333080574648173,0.7812803530283161,0.4975619861360558,2017,0.0,0.0,,0.0,,,,0.0,0.0,,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7회지방선거_기초단체장,서울특별시,광진구,20180613,4,308174,180368,177110,3258,116757.0,,,,,0.0,,45394.0,14959.0,광진구,광진구,0.65923437411778,,,,,0.0,,0.2563039918694597,0.08446163401276043,2017,11050,광진구,363934,177156,186778,26602,30908,66517,62019,57778,57481,37769,20017,6562,825,36540,284819,42575,0.182772150994411,0.1704127671500876,0.1587595553039837,0.1579434732671308,0.1037798062286018,0.0752993674677276,0.1169854973704023,0.7826116823380064,0.5132194298966296,2017,0.0,0.0,,0.0,,,,0.0,0.0,,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7회지방선거_기초단체장,서울특별시,구로구,20180613,4,351457,211166,207745,3421,131231.0,,,,,0.0,,58386.0,18128.0,구로구,구로구,0.6316927001853233,,,,,0.0,,0.281046475246095,0.08726082456858167,2017,11170,구로구,436869,218428,218441,38484,33124,56978,74323,71612,73059,55432,27691,8448,965,49929,327225,59715,0.1304235365750373,0.1701265138977588,0.1639209923340864,0.1672331980525054,0.1268847183022828,0.0849316385461087,0.1366885725469191,0.7490231625498719,0.5000148786020523,2017,0.0,0.0,,0.0,,,,0.0,0.0,,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7회지방선거_기초단체장,서울특별시,금천구,20180613,4,206762,116949,114866,2083,72796.0,,,,,0.0,,31065.0,11005.0,금천구,금천구,0.6337471488517055,,,,,0.0,,0.2704455626556161,0.09580728849267843,2017,11180,금천구,249930,127252,122678,17676,17825,35668,39983,40271,46725,32005,15862,4806,590,23593,192087,34250,0.1427119593486176,0.1599767935021806,0.1611291161525227,0.1869523466570639,0.128055855639579,0.0850558156283759,0.1370383707438082,0.7685631976953547,0.4908494378425959,2017,0.0,0.0,,0.0,,,,0.0,0.0,,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7회지방선거_기초단체장,서울특별시,노원구,20180613,4,456370,283040,277485,5555,180217.0,,,,,0.0,,64925.0,32343.0,노원구,노원구,0.6494657368866785,,,,,0.0,,0.23397661134836117,0.11655765176496027,2017,11110,노원구,543495,263654,279841,45633,62979,77266,73191,95603,87699,58294,33139,12966,1660,66976,404900,71619,0.1421650613161114,0.1346672922473988,0.1759041021536536,0.1613611900753457,0.1072576564641809,0.0878848931452911,0.1317749013330389,0.7449930542139303,0.5148915813392948,2017,0.0,0.0,,0.0,,,,0.0,0.0,,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7회지방선거_기초단체장,서울특별시,도봉구,20180613,4,292696,173745,170548,3197,114051.0,,,,,0.0,,56497.0,0.0,도봉구,도봉구,0.668732556230504,,,,,0.0,,0.33126744376949596,0.0,2017,11100,도봉구,332586,161944,170642,25795,30310,44924,45630,53558,58116,42148,24682,8921,1169,35920,244595,52071,0.1350748377863169,0.137197597012502,0.1610350405609376,0.1747397665566199,0.1267281244550281,0.1045504020012868,0.1565640165250491,0.735433842675278,0.5130763171029448,2017,0.0,0.0,,0.0,,,,0.0,0.0,,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7회지방선거_기초단체장,서울특별시,동대문구,20180613,4,302939,178068,174860,3208,112735.0,,,,,0.0,,45206.0,16919.0,동대문구,동대문구,0.6447157726180944,,,,,0.0,,0.2585268214571657,0.09675740592473979,2017,11060,동대문구,357380,176460,180920,25804,29701,65689,53417,53672,54502,41450,25887,8617,992,34849,269496,53035,0.1838071520510381,0.1494683530135989,0.1501818792321898,0.1525043371201522,0.1159829872964351,0.0993228496278471,0.1483994627567295,0.7540880855112205,0.5062398567351278,2017,0.0,0.0,,0.0,,,,0.0,0.0,,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7회지방선거_기초단체장,서울특별시,동작구,20180613,4,340489,213228,209704,3524,129020.0,,,,,0.0,,45346.0,35338.0,동작구,동작구,0.6152481593102659,,,,,0.0,,0.21623812612062718,0.16851371456910694,2017,11200,동작구,399771,195019,204752,31524,31595,69635,67416,61175,60028,45012,26287,8796,1060,42011,302577,55183,0.1741872221847007,0.1686365444216814,0.1530251068736851,0.1501559642895557,0.112594460328538,0.0904092593009498,0.1380365259110841,0.7568758114020276,0.5121732191679736,2017,0.0,0.0,,0.0,,,,0.0,0.0,,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7회지방선거_기초단체장,서울특별시,마포구,20180613,4,320091,197250,193692,3558,111804.0,,,,,0.0,,44737.0,37151.0,마포구,마포구,0.5772256985316895,,,,,0.0,,0.23096978708464985,0.19180451438366067,2017,11140,마포구,368848,175330,193518,31224,30437,61814,67458,62369,51480,34917,22635,8427,931,41993,280089,46766,0.167586648158591,0.182888344250206,0.1690913330152257,0.1395696872424413,0.094665011061467,0.086737626339305,0.1267893549646467,0.7593615798377652,0.5246551424977226,2017,0.0,0.0,,0.0,,,,0.0,0.0,,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7회지방선거_기초단체장,서울특별시,서대문구,20180613,4,269182,163960,160949,3011,108393.0,,,,,0.0,,39879.0,12677.0,서대문구,서대문구,0.6734617798184518,,,,,0.0,,0.2477741396342941,0.0787640805472541,2017,11130,서대문구,321345,151132,170213,23414,28625,61827,46305,49512,47919,33552,22920,8441,949,32337,242443,46565,0.1924006908462867,0.1440974653409886,0.1540773934556318,0.149120104560519,0.1044111468981935,0.1005461419969192,0.1449065645956837,0.7544632715617171,0.529689274766995,2017,0.0,0.0,,0.0,,,,0.0,0.0,,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7회지방선거_기초단체장,서울특별시,서초구,20180613,4,359734,226891,224398,2493,92154.0,,,,,0.0,,117542.0,14702.0,서초구,서초구,0.4106721093770889,,,,,0.0,,0.5238103726414673,0.06551751798144369,2017,11220,서초구,414550,198241,216309,41646,43523,53742,67847,76589,60337,43418,22927,7542,1178,58126,306502,49922,0.129639367989386,0.1636642142081775,0.1847521408756482,0.1455481847786756,0.1047352550958871,0.0763406103003256,0.1204245567482812,0.7393607526233265,0.5217923049089374,2017,0.0,0.0,,0.0,,,,0.0,0.0,,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7회지방선거_기초단체장,서울특별시,성동구,20180613,4,264634,157850,155440,2410,107970.0,,,,,0.0,,34504.0,12966.0,성동구,성동구,0.6946088522902728,,,,,0.0,,0.22197632527020073,0.08341482243952651,2017,11040,성동구,302367,149060,153307,25097,23279,49441,52126,48371,47745,32121,18956,6510,785,32628,230303,39436,0.1635132140742872,0.1723931513690316,0.1599744681132531,0.1579041363640873,0.1062318308545575,0.0868183366571087,0.1304242857190103,0.7616671131439608,0.5070229224750056,2017,0.0,0.0,,0.0,,,,0.0,0.0,,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7회지방선거_기초단체장,서울특별시,성북구,20180613,4,373174,222102,217686,4416,140028.0,,,,,0.0,,53775.0,23883.0,성북구,성북구,0.6432568010804554,,,,,0.0,,0.24703012596124693,0.10971307295829773,2017,11080,성북구,445417,215068,230349,36852,43326,75124,63673,73439,65880,48055,30889,10649,1275,50926,331288,63203,0.168659929908378,0.1429514365190372,0.1648769579966638,0.147906343942867,0.1078876648174631,0.0961189177781719,0.1418962455406955,0.7437704443252053,0.5171535886596156,2017,0.0,0.0,,0.0,,,,0.0,0.0,,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7회지방선거_기초단체장,서울특별시,송파구,20180613,4,554983,348934,341939,6995,195055.0,,,,,0.0,,127882.0,19002.0,송파구,송파구,0.5704380020997897,,,,,0.0,,0.3739906825486417,0.055571315351568555,2017,11240,송파구,633953,307723,326230,58800,61192,86974,109211,107252,100506,70683,32219,11046,1610,80931,479690,73332,0.1371931357687399,0.1722698685864725,0.1691797341443293,0.1585385667391746,0.1114956471536533,0.0707860046407225,0.1156741903579603,0.7566649262642499,0.5145965079430178,2017,0.0,0.0,,0.0,,,,0.0,0.0,,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7회지방선거_기초단체장,서울특별시,양천구,20180613,4,383104,238555,235273,3282,143583.0,,,,,0.0,,56088.0,35602.0,양천구,양천구,0.6102825228564264,,,,,0.0,,0.23839539598678983,0.15132208115678383,2017,11150,양천구,452111,222503,229608,40644,53803,57670,62998,83063,76588,48764,23556,8584,1063,60341,338750,53020,0.1275571706948072,0.1393418872798936,0.18372258140147,0.1694008772182052,0.1078584683849762,0.0734399295748168,0.1172720858373275,0.7492629022518806,0.5078575836464939,2017,0.0,0.0,,0.0,,,,0.0,0.0,,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
