election_name,sido,sigungu_norm,sg_id,sg_typecode,total_voters,total_voted,valid_votes,invalid_votes,party_더불어민주당,party_경제애국당,party_국민대통합당,party_늘푸른한국당,party_민중연합당,party_한국국민당,party_홍익당,party_국민의힘,party_기타,sigungu_elec,sgg_name,ratio_더불어민주당,ratio_경제애국당,ratio_국민대통합당,ratio_늘푸른한국당,ratio_민중연합당,ratio_한국국민당,ratio_홍익당,ratio_국민의힘,ratio_기타,year,adm_cd,sigungu_pop,total_pop,male_pop,female_pop,age_0_9,age_10_19,age_20_29,age_30_39,age_40_49,age_50_59,age_60_69,age_70_79,age_80_89,age_90plus,age_0_14,age_15_64,age_65plus,ratio_20s,ratio_30s,ratio_40s,ratio_50s,ratio_60s,ratio_70plus,ratio_elderly,ratio_working,ratio_female,pop_year
19대대통령선거,경기도,양주시,20170509,1,164908,121344,120732,612,46286,34,97,50,105,51,56,29903,44150,양주시,대한민국,0.3833780604976311,0.00028161547891197034,0.0008034323957194447,0.00041414041016466223,0.0008696948613457907,0.00042242321836795545,0.0004638372593844217,0.2476808137030779,0.3656859821753968,2017,31260,양주시,212631,109115,103516,22521,23344,25489,29634,38395,33689,21959,13737,5437,762,31263,152570,28798,0.1198743362915097,0.1393682012500529,0.1805710362082669,0.1584387977293997,0.1032728059408082,0.0937586711250946,0.135436507376629,0.717534131899864,0.4868339988054423,2017
19대대통령선거,경기도,양평군,20170509,1,95097,71056,70669,387,21329,14,52,26,31,34,77,24957,24149,양평군,대한민국,0.30181550609178,0.00019810666628932062,0.000735824760503191,0.0003679123802515955,0.00043866476106921,0.0004811161895597787,0.0010895866645912636,0.3531534336130411,0.34171984887291457,2017,31580,양평군,109359,54876,54483,8873,10260,10459,11433,15588,19740,16877,11293,5048,709,12348,72761,24250,0.0956391334961,0.1045455792390201,0.1425397086659534,0.1805064055084629,0.1543265757733702,0.1559085214751415,0.22174672409221,0.6653407584195173,0.4982031657202425,2017
19대대통령선거,경기도,여주시,20170509,1,93145,65695,65369,326,20474,13,72,25,66,40,50,21671,22958,여주시,대한민국,0.3132065658033624,0.00019887102449173155,0.0011014395202618979,0.00038244427786871454,0.0010096528935734064,0.0006119108445899432,0.0007648885557374291,0.3315179978277165,0.3512062292523979,2017,31280,여주시,111476,56779,54697,9503,11135,13368,13798,16800,19239,14159,9409,4438,594,13229,77958,20289,0.1199181886684129,0.1237755211884172,0.1507050845024938,0.172584233377588,0.127013886397072,0.1295435788869353,0.1820033011589938,0.6993254153360364,0.4906616670852919,2017
19대대통령선거,경기도,연천군,20170509,1,38909,28675,28450,225,8384,10,28,21,21,18,33,9598,10337,연천군,대한민국,0.29469244288224955,0.000351493848857645,0.000984182776801406,0.0007381370826010545,0.0007381370826010545,0.000632688927943761,0.0011599297012302285,0.33736379613356765,0.3633391915641476,2017,31550,연천군,43990,23259,20731,3655,3484,5645,4924,5490,7441,6223,4941,2175,302,4856,29094,10040,0.1283246192316435,0.1119345305751307,0.1248010911570811,0.1691520800181859,0.1414639690838827,0.1686292339167992,0.2282336894748806,0.661377585814958,0.4712661968629233,2017
19대대통령선거,경기도,오산시,20170509,1,161182,118683,118201,482,52358,19,66,36,82,30,35,21946,43629,오산시,대한민국,0.4429573353863335,0.0001607431409209736,0.0005583709105675924,0.0003045659512186868,0.0006937335555536755,0.00025380495934890565,0.0002961057859070566,0.18566678792903613,0.3691085523811135,2017,31140,오산시,219877,112936,106941,29741,24132,28127,42758,41179,29577,15501,8252,2964,371,38917,163266,17694,0.1279215197587742,0.1944632680998922,0.1872819803799397,0.1345161158283949,0.0704985059828904,0.0526976445922038,0.0804722640385306,0.7425333254501381,0.4863673781250426,2017
19대대통령선거,경기도,용인시기흥구,20170509,1,319811,261414,260768,646,116017,13,111,45,141,41,61,53816,90523,용인시기흥구,대한민국,0.44490504969934963,4.9852742667812e-05,0.00042566572585593323,0.00017256718615781078,0.0005407105166278071,0.00015722788072156094,0.00023392440790281015,0.20637501533930544,0.3471399865014112,2017,31192,용인시 기흥구,415720,205754,209966,54105,50023,51764,63773,82146,54169,33625,22290,8081,1293,73323,296014,46383,0.1245165014913884,0.1534037332820167,0.197599345713461,0.1303016453382084,0.0808837679207158,0.0761666506302318,0.1115726931588569,0.7120513807370346,0.5050659097469451,2017
19대대통령선거,경기도,용인시수지구,20170509,1,268809,225513,225003,510,95325,16,69,20,94,19,45,50604,78811,용인시수지구,대한민국,0.4236610178530953,7.111016297560477e-05,0.00030666257783229555,8.888770371950596e-05,0.000417772207481678,8.444331853353067e-05,0.00019999733336888842,0.22490366795109398,0.35026644089189923,2017,31193,용인시 수지구,338993,165644,173349,41244,42469,39446,49070,68713,45567,28838,20119,6837,942,57727,240395,40871,0.116362284766942,0.1447522515214178,0.2026974008312856,0.1344187048110137,0.0850696032071458,0.0822966845923072,0.1205659113905006,0.7091444366107855,0.5113645414507084,2017
19대대통령선거,경기도,용인시처인구,20170509,1,184406,134872,134223,649,50423,32,80,44,98,57,59,33305,50125,용인시처인구,대한민국,0.3756658694858556,0.00023840921451614104,0.0005960230362903527,0.0003278126699596939,0.000730128219455682,0.00042466641335687626,0.00043956698926413503,0.24813184029562743,0.37344568367567404,2017,31191,용인시 처인구,240521,125322,115199,22627,27948,37372,34610,40525,37241,22605,13246,5810,815,31137,180261,29123,0.1553793639640613,0.1438959591885947,0.1684884064177348,0.1548347129772452,0.0939834775341862,0.0826164867101001,0.1210829823591287,0.7494605460645848,0.4789560994674062,2017
19대대통령선거,경기도,의왕시,20170509,1,127577,103913,103562,351,43869,13,54,17,57,18,32,21357,38145,의왕시,대한민국,0.42360132094783803,0.00012552866881674745,0.0005214267781618741,0.0001641528746065159,0.0005503949325042004,0.000173808926053958,0.0003089936463181476,0.20622429076302118,0.36833008246267934,2017,31170,의왕시,151852,75667,76185,14665,15882,20923,21026,25645,27494,15741,7857,3480,506,19851,114225,17776,0.1377854753312435,0.1384637673524221,0.1688815425545926,0.1810578721386613,0.1036601427705924,0.0779904117166715,0.1170613492084398,0.7522126807681163,0.5017056080920896,2017
19대대통령선거,경기도,의정부시,20170509,1,360255,270404,269474,930,110580,31,155,63,214,81,122,57449,100779,의정부시,대한민국,0.4103549878652486,0.00011503892768875662,0.0005751946384437831,0.00023378878852876344,0.0007941396943675457,0.0003005855852512673,0.00045273384445252606,0.2131893986061735,0.37398413204984526,2017,31030,의정부시,426530,210519,216011,40048,44618,56423,58459,74969,73014,44290,27492,10152,1182,55629,314085,56816,0.132283778397768,0.1370571823787306,0.1757648934424308,0.1711813940402785,0.1038379480927484,0.0910275947764518,0.1332051672801444,0.736372588094624,0.5064379996717698,2017
19대대통령선거,경기도,이천시,20170509,1,167583,121841,121201,640,44109,29,93,35,89,63,69,33446,43268,이천시,대한민국,0.3639326408197952,0.00023927195320170625,0.0007673204016468511,0.00028877649524343857,0.0007343173736190296,0.0005197976914381895,0.0005693022334799217,0.2759548188546299,0.35699375417694573,2017,31210,이천시,218798,112606,106192,23879,24549,31431,34151,35584,33301,19867,12054,5511,715,32365,160017,26416,0.1436530498450625,0.156084607720363,0.1626340277333431,0.1521997458843316,0.0908006471722776,0.0835473816031225,0.1207323650124772,0.7313458075485151,0.4853426448139379,2017
19대대통령선거,경기도,파주시,20170509,1,340754,256847,255845,1002,107148,52,198,82,224,92,96,55746,92207,파주시,대한민국,0.41880044558228613,0.00020324806034903946,0.0007739060759444195,0.00032050655670425455,0.0008755301061189392,0.0003595927221559929,0.0003752271883366882,0.21788973792726066,0.36040180578084385,2017,31200,파주시,430650,220786,209864,50972,46901,54278,69711,76326,62370,37400,25540,10635,1391,68545,309148,52957,0.1260373853477301,0.1618739115290839,0.177234413096482,0.1448275862068965,0.0868454661558109,0.0872309299895506,0.1229699291768257,0.7178636944154185,0.487319168698479,2017
19대대통령선거,경기도,평택시,20170509,1,379547,273677,272518,1159,104574,62,225,69,358,118,97,63171,103844,평택시,대한민국,0.3837324507005042,0.00022750790773453497,0.000825633536133393,0.0002531942844142405,0.0013136746930477988,0.0004329989211721795,0.00035593979113306276,0.23180487160481142,0.3810537285610492,2017,31070,평택시,486077,252448,233629,52896,51668,65844,79943,87628,75215,40989,25050,10600,1226,71600,360991,53486,0.1354600197088115,0.1644657122225491,0.1802759645076808,0.1547388582467387,0.0843261458575493,0.0758645235219934,0.1100360642449653,0.7426621708083287,0.4806419559041057,2017
19대대통령선거,경기도,포천시,20170509,1,128917,90620,90075,545,27632,29,69,36,108,46,62,28144,33949,포천시,대한민국,0.30676658340271995,0.00032195392728281985,0.0007660283097418818,0.0003996669442131557,0.0011990008326394671,0.0005106855398279212,0.000688315292811546,0.31245073549819596,0.3768970302525673,2017,31270,포천시,161239,87185,74054,12223,14818,24746,21261,24814,29133,17925,11584,5202,773,17214,119528,24497,0.1534740354380764,0.1318601579022445,0.1538957696338975,0.1806820930420059,0.1111703744131382,0.1089004521238658,0.1519297440445549,0.7413094846780246,0.459280943196125,2017
19대대통령선거,경기도,하남시,20170509,1,176100,138937,138445,492,57298,17,68,19,109,24,43,31967,48900,하남시,대한민국,0.413868323160822,0.00012279244465311135,0.0004911697786124454,0.00013723861461230092,0.0007873162627758315,0.00017335403951027485,0.00031059265412257576,0.2309003575427065,0.353208855502185,2017,31180,하남시,218994,110017,108977,27206,19524,24590,37967,37149,34714,24476,11035,3922,680,34570,158948,25476,0.1122861813565668,0.1733700466679452,0.1696347845146442,0.1585157584226051,0.111765619149383,0.0714037827520388,0.1163319543001178,0.7258098395389828,0.4976255057216179,2017
19대대통령선거,경기도,화성시,20170509,1,493782,386002,384720,1282,176940,58,284,81,267,118,141,69415,137416,화성시,대한민국,0.45991890205864006,0.00015075899355375337,0.0007381992098149303,0.00021054273237679352,0.0006940112289457268,0.00030671657309211896,0.0003665003119151591,0.18042992306092742,0.35718444583073405,2017,31240,화성시,707928,374208,333720,103211,78761,88179,142548,132759,87215,47092,25327,10670,1388,134759,516835,56334,0.124559277214632,0.2013594602840966,0.1875317828931755,0.1231975568136872,0.066520889129968,0.052809042727509,0.079575889073465,0.730067181973308,0.4714038715801606,2017
19대대통령선거,경상남도,거제시,20170509,1,196936,150230,149394,836,68291,28,85,46,83,49,102,38942,41768,거제시,대한민국,0.4571200985314002,0.00018742385905725798,0.0005689652864238189,0.0003079106255940667,0.0005555778679197291,0.0003279917533502015,0.0006827583437085826,0.2606664256931336,0.2795828480394126,2017,38090,거제시,257847,139356,118491,35666,27564,26850,50796,48727,37033,20475,9075,4183,486,46171,190074,21602,0.1041315198547976,0.1970005468359143,0.1889764084903062,0.1436239320217028,0.0794075556434629,0.0533029277051895,0.0837783646891373,0.7371580821184656,0.4595399597435688,2017
19대대통령선거,경상남도,거창군,20170509,1,53345,41325,40949,376,11256,12,37,22,48,54,105,20022,9393,거창군,대한민국,0.2748785074116584,0.00029304744926616035,0.0009035629685706611,0.0005372536569879607,0.0011721897970646414,0.0013187135216977215,0.002564165181078903,0.4889496691005885,0.229382890913087,2017,38590,거창군,60083,29491,30592,4845,6157,5445,5608,8308,10184,8588,7011,3960,488,6863,37866,15354,0.0906246359203102,0.0933375497228833,0.1382753857164256,0.1694988599104572,0.1429356057453855,0.1907195046851855,0.2555464940166103,0.6302281843449894,0.5091623254497945,2017
19대대통령선거,경상남도,고성군,20170509,1,47369,34603,34338,265,9848,13,19,13,21,39,75,16848,7462,고성군,대한민국,0.2867959694798765,0.00037858931795678257,0.0005533228493214515,0.00037858931795678257,0.0006115673597763411,0.0011357679538703477,0.002184169142058361,0.49065175607199024,0.2173102685071932,2017,38540,고성군,52439,26681,25758,3800,4473,4196,5690,7042,8947,8283,6373,3585,405,5262,32980,14197,0.0800167814031541,0.1085070272125708,0.134289364785751,0.170617288659204,0.1579549571883521,0.1976200919163218,0.2707336142947043,0.628921222754057,0.4911992982322317,2017
19대대통령선거,경상남도,김해시,20170509,1,414018,318253,316685,1568,147972,52,158,79,157,83,123,83171,84890,김해시,대한민국,0.4672529485135071,0.0001642010199409508,0.0004989184836667351,0.00024945924183336757,0.0004957607717447938,0.000262090089521133,0.00038839856639878744,0.26263005825978497,0.26805816505360214,2017,38070,김해시,536456,275718,260738,61287,63926,68778,82258,103604,85813,44223,22536,9382,990,84904,401080,50472,0.1282080916235441,0.1533359679078992,0.1931267429202022,0.1599627928478756,0.0824354653503735,0.061343334774893,0.0940841373756654,0.7476475237484528,0.4860379975244941,2017
19대대통령선거,경상남도,남해군,20170509,1,40197,30208,29928,280,8680,13,27,15,20,35,68,14202,6868,남해군,대한민국,0.2900294039026998,0.0004343758353381449,0.0009021651964715317,0.0005012028869286287,0.0006682705159048383,0.001169473402833467,0.00227211975407645,0.47453889334402566,0.22948409516172147,2017,38550,남해군,42986,20813,22173,2110,3374,3348,3009,5031,7416,7395,6743,4212,587,3132,24708,15146,0.0778858232913041,0.0699995347322384,0.1170381054296747,0.172521286000093,0.1720327548504164,0.2685060252175126,0.3523472758572558,0.5747917926766855,0.5158191038942912,2017
19대대통령선거,경상남도,밀양시,20170509,1,93568,70687,70202,485,20842,16,41,26,47,53,111,32510,16556,밀양시,대한민국,0.29688612860032476,0.00022791373465143444,0.0005840289450443007,0.00037035981880858095,0.0006694965955385886,0.0007549642460328766,0.0015811515341443265,0.46309221959488334,0.23583373693057177,2017,38080,밀양시,103894,50665,53229,7321,8315,10405,10672,13590,19240,17362,11436,5740,578,10265,68204,25425,0.100150153040599,0.1027200800816216,0.1308063988295763,0.1851887500721889,0.1671126340308391,0.1708857104356363,0.2447205805917569,0.6564767936550715,0.5123394998748725,2017
19대대통령선거,경상남도,사천시,20170509,1,94377,71555,71066,489,22370,15,34,21,56,48,110,32537,15875,사천시,대한민국,0.31477781217459827,0.00021107139841837166,0.0004784285030816424,0.0002954999577857203,0.0007879998874285875,0.0006754284749387893,0.0015478569217347255,0.4578420060225706,0.22338389665944333,2017,38060,사천시,111655,57102,54553,11236,10196,10630,15256,18131,17673,14275,9817,4852,648,15108,74846,21701,0.0952039765348618,0.1366351708387443,0.162384129685191,0.158282208588957,0.1278491782723568,0.1371814965742689,0.1943576194527786,0.670332721329094,0.4885853745913752,2017
19대대통령선거,경상남도,산청군,20170509,1,32215,24513,24295,218,6561,6,21,19,21,34,91,12585,4957,산청군,대한민국,0.2700555669890924,0.0002469643959662482,0.0008643753858818687,0.000782053920559786,0.0008643753858818687,0.0013994649104754064,0.0037456266721547643,0.5180078205392056,0.20403375180078206,2017,38570,산청군,34033,16459,17574,1991,2378,2468,2649,3928,6164,5925,5359,3028,359,2791,19823,11419,0.0725178503217465,0.0778362177886169,0.1154173890047894,0.1811183263303264,0.1740957306144036,0.2569858666588311,0.3355272823436077,0.5824640789821643,0.5163811594628742,2017
19대대통령선거,경상남도,양산시,20170509,1,256724,199835,198881,954,83412,41,132,46,130,48,104,59023,55945,양산시,대한민국,0.41940657981405965,0.00020615342843207748,0.0006637134769032738,0.00023129409043598937,0.0006536572121017091,0.00024135035523755412,0.0005229257696813673,0.2967754586913783,0.2812988671617701,2017,38100,양산시,332600,167518,165082,39822,34193,39232,54171,58407,52906,32540,17341,6611,778,52108,242399,38093,0.1179555021046301,0.1628713168971738,0.1756073361395069,0.1590679494888755,0.0978352375225496,0.0743535778713169,0.1145309681298857,0.7288003607937462,0.4963379434756464,2017
19대대통령선거,경상남도,의령군,20170509,1,25302,19258,19044,214,5115,5,24,8,21,42,97,10163,3569,의령군,대한민국,0.268588531821046,0.00026254988447805085,0.001260239445494644,0.0004200798151648813,0.0011027095148078135,0.002205419029615627,0.005093467758874186,0.5336588951900861,0.1874081075404327,2017,38510,의령군,26292,12747,13545,1430,1676,2084,2213,3022,4505,4447,4075,2695,282,2012,15129,9151,0.0792636543435265,0.084170089761144,0.1149399056747299,0.1713448957857903,0.1691389015670165,0.2682184694964247,0.3480526395861859,0.5754221816522136,0.5151757188498403,2017
19대대통령선거,경상남도,진주시,20170509,1,281105,222813,221617,1196,73929,44,111,92,182,83,240,93963,52973,진주시,대한민국,0.3335890297224491,0.00019854072566635232,0.0005008641033855706,0.00041513060821146393,0.0008212366379835482,0.0003745200052342555,0.001082949412725558,0.423988231949715,0.23902949683462912,2017,38030,진주시,353209,176672,176537,34246,40357,49463,46036,57482,56243,38470,23141,10037,1201,47653,254884,50672,0.1400389004810183,0.1303364297059248,0.1627421724814486,0.1592343343459538,0.108915684481426,0.0973333069089406,0.1434618030684382,0.7216237411843979,0.4998088950168314,2017
19대대통령선거,경상남도,창녕군,20170509,1,55896,42878,42450,428,10310,11,17,22,31,38,113,24511,7397,창녕군,대한민국,0.24287396937573616,0.0002591283863368669,0.0004004711425206125,0.0005182567726737338,0.0007302709069493522,0.000895170789163722,0.002661955241460542,0.5774087161366314,0.17425206124852768,2017,38530,창녕군,62544,31527,31017,4187,4675,6029,6638,7725,11152,10069,7936,4147,377,5617,39932,16995,0.0963961371194679,0.1061332821693527,0.1235130468150422,0.1783064722435405,0.1609906625735482,0.1992197492964952,0.2717287029930929,0.6384625223842415,0.4959228702993092,2017
19대대통령선거,경상남도,창원시마산합포구,20170509,1,153651,119281,118679,602,35592,18,58,46,50,28,63,54600,28224,창원시마산합포구,대한민국,0.2999014147406028,0.00015166962984184228,0.0004887132517126029,0.0003876001651513747,0.0004213045273384508,0.00023593053530953243,0.000530843704446448,0.46006454385358825,0.2378179795920087,2017,38113,창원시 마산합포구,178850,89474,89376,15420,15969,21023,24433,26366,30651,25781,14137,5812,646,20606,126701,31543,0.1175454291305563,0.1366116857701985,0.1474196253844003,0.171378249930109,0.1441487279843444,0.1151523623147889,0.1763656695554934,0.7084204640760414,0.4997260273972603,2017
19대대통령선거,경상남도,창원시마산회원구,20170509,1,172306,136757,136092,665,45014,23,73,45,67,42,67,56467,34294,창원시마산회원구,대한민국,0.3307615436616407,0.00016900332128266172,0.0005364018458101872,0.00033065867207477295,0.0004923140228668842,0.0003086147606031214,0.0004923140228668842,0.41491784968991563,0.2519913000029392,2017,38114,창원시 마산회원구,202765,101853,100912,18443,20794,24800,27087,33787,36044,26373,12589,4339,443,25954,148426,28385,0.1223090770103321,0.1335881439104382,0.1666313219737134,0.1777624343451779,0.1300668261287697,0.0856706039010677,0.1399896431829951,0.7320099622715952,0.4976795798091387,2017
19대대통령선거,경상남도,창원시성산구,20170509,1,183547,153327,152647,680,63717,17,55,31,116,41,49,42204,46417,창원시성산구,대한민국,0.4174140336855621,0.00011136805833065832,0.0003603084240109534,0.0002030829298970828,0.0007599232215503744,0.0002685935524445289,0.00032100205048248573,0.2764810313992414,0.30408065667848044,2017,38112,창원시 성산구,267595,139059,128536,25404,31197,40471,39858,49744,52321,20757,7180,2989,316,36179,213781,17635,0.1512397466320372,0.1489489713933369,0.1858928604794558,0.1955230852594405,0.0775687139146845,0.0391823464563986,0.0659018292568994,0.7988975877725667,0.4803378239503728,2017
19대대통령선거,경상남도,창원시의창구,20170509,1,207375,164047,163223,824,60757,31,102,44,118,51,77,57083,44960,창원시의창구,대한민국,0.37223307989682825,0.00018992421411198176,0.00062491193030394,0.00026956985228797413,0.0007229373311359306,0.00031245596515197,0.0004717472415039547,0.3497239972307824,0.27545137633789357,2017,38111,창원시 의창구,209691,107361,102330,20168,20991,29830,30355,35192,38608,21971,9563,4293,501,27076,159732,22883,0.1422569399735801,0.14476062396574,0.1678278991468398,0.1841185363224936,0.104777982841419,0.0684674115722658,0.1091272396049425,0.7617494313060647,0.4880037769861367,2017
19대대통령선거,경상남도,창원시진해구,20170509,1,146938,114779,114215,564,41249,17,73,38,53,31,63,40157,32534,창원시진해구,대한민국,0.36115221293175154,0.00014884209604692903,0.0006391454712603423,0.00033270586175195905,0.0004640371229698376,0.0002714179398502824,0.00055159129711509,0.35159129711508996,0.28484875016416406,2017,38115,창원시 진해구,186658,95782,90876,24592,19473,18672,32265,32988,26955,19106,10236,4191,444,32563,131414,22681,0.1000332158278777,0.1728562397539886,0.1767296338758585,0.1444084903941968,0.1023583237793183,0.0796697703821963,0.1215109987249408,0.7040362588263026,0.4868583184219267,2017
19대대통령선거,경상남도,통영시,20170509,1,111279,82855,82337,518,25477,25,59,26,42,55,134,36232,20287,통영시,대한민국,0.30942346697110656,0.00030363020270352334,0.0007165672783803151,0.0003157754108116643,0.0005100987405419192,0.0006679864459477514,0.001627457886490885,0.4400451801741623,0.2463898368898551,2017,38050,통영시,132962,68376,64586,14274,12614,12055,19517,22477,22448,17062,9543,3920,418,19077,92575,21310,0.0906650020306553,0.1467862998450685,0.1690482995141469,0.1688301920849566,0.1283223778222349,0.1043982491238098,0.160271355725696,0.6962515605962606,0.4857478076442893,2017
19대대통령선거,경상남도,하동군,20170509,1,43206,34324,33967,357,11211,17,38,32,42,48,113,14921,7545,하동군,대한민국,0.3300556422409986,0.0005004857655960197,0.0011187328878028676,0.0009420908528866253,0.0012364942444136958,0.0014131362793299378,0.0033267583242558955,0.4392793004975417,0.2221273589071746,2017,38560,하동군,43441,21214,22227,2582,3014,3383,3304,5578,8087,7354,6262,3665,469,3737,25918,13786,0.077875739508759,0.0760571810041205,0.1284040422642204,0.1861605395824221,0.1692870790267259,0.2393130913192606,0.3173499689233673,0.5966253078888607,0.5116594921848023,2017
19대대통령선거,경상남도,함안군,20170509,1,57493,43866,43555,311,13597,17,18,18,34,31,65,19852,9923,함안군,대한민국,0.31218000229594767,0.00039031110090689933,0.00041327057743083457,0.00041327057743083457,0.0007806222018137987,0.0007117437722419929,0.0014923659740557916,0.4557915279531627,0.22782688554700953,2017,38520,함안군,67906,35444,32462,6172,6025,6972,8788,10404,11201,9101,6228,3308,321,8407,45733,13766,0.1026713397932436,0.1294141902041057,0.1532117927723618,0.1649486054251465,0.134023503077784,0.1451565399228345,0.2027214090065679,0.6734750979294908,0.4780431773333726,2017
19대대통령선거,경상남도,함양군,20170509,1,34899,26640,26364,276,7388,14,32,16,27,27,111,13052,5697,함양군,대한민국,0.280230617508724,0.0005310271582460932,0.0012137763617053557,0.0006068881808526779,0.001024123805188894,0.001024123805188894,0.004210286754665453,0.49506903353057197,0.21609012289485663,2017,38580,함양군,37942,18185,19757,2470,3144,2533,3086,4933,6625,6238,5668,3105,417,3584,22278,12080,0.0667597912603447,0.0813346687048653,0.1300142322492225,0.1746086131463813,0.1644088345369247,0.2422117969532444,0.3183806863106847,0.5871593484792578,0.5207158294238574,2017
19대대통령선거,경상남도,합천군,20170509,1,42887,33021,32711,310,7143,23,26,16,28,51,153,19736,5535,합천군,대한민국,0.2183669102136896,0.0007031273883403137,0.0007948396563847024,0.0004891320962367399,0.0008559811684142949,0.0015591085567546086,0.004677325670263826,0.6033444407080187,0.16920913454189723,2017,38600,합천군,43449,20657,22792,2191,2733,2905,3150,4862,7715,7712,7579,4405,447,3130,24141,16178,0.0668599967778314,0.0724987916868052,0.1119013095813482,0.1775645009091118,0.1774954544408387,0.2861055490345002,0.3723445879076618,0.5556169301940206,0.5245690349605284,2017
19대대통령선거,경상북도,경산시,20170509,1,212825,160794,159867,927,35602,38,82,50,142,61,116,72463,51313,경산시,대한민국,0.22269761739445915,0.00023769758611846096,0.0005129263700451,0.00031275998173481705,0.0008882383481268805,0.0003815671777164768,0.0007256031576247755,0.453270531129001,0.32097305885517335,2017,37100,경산시,282626,142697,139929,25074,31354,49149,38817,43339,42444,29166,17245,7405,859,33346,211044,38236,0.1739011980497194,0.1373440518565171,0.1533439952445988,0.1501772660689391,0.1031964504327273,0.0902570888736351,0.135288331576005,0.7467253543552256,0.4951030690736167,2017
19대대통령선거,경상북도,경주시,20170509,1,218154,167296,166361,935,38092,45,99,76,166,76,206,80421,47180,경주시,대한민국,0.22897193452792422,0.0002704960898287459,0.000595091397623241,0.0004568378405996598,0.0009978300202571515,0.0004568378405996598,0.0012382709889938147,0.48341257866927945,0.28360012262489404,2017,37020,경주시,262264,133171,129093,20375,24410,33020,31378,41002,45483,34481,22276,10629,1216,28435,184543,49286,0.1259036695848458,0.1196428026721166,0.1563386511301589,0.1734244883018637,0.1314743922154775,0.1301017295549522,0.1879251441295793,0.7036535704480981,0.4922253912088583,2017
19대대통령선거,경상북도,고령군,20170509,1,29964,22396,22209,187,3754,13,12,10,30,19,61,13303,5007,고령군,대한민국,0.16903057319104867,0.0005853482822279256,0.0005403214912873159,0.0004502679094060966,0.00135080372821829,0.0008555090278715836,0.0027466342473771894,0.5989913998829304,0.22544914223963258,2017,37570,고령군,33094,17236,15858,2196,2219,3154,3626,4549,5930,5224,3988,2183,244,2993,21214,8887,0.0953042847646098,0.109566688825769,0.1374569408351967,0.1791865594971898,0.1578533873209645,0.1938417840091859,0.2685381035837312,0.6410225418504865,0.4791805161056385,2017
19대대통령선거,경상북도,구미시,20170509,1,328174,246638,245302,1336,62573,57,119,73,105,72,166,99151,82986,구미시,대한민국,0.2550855679937383,0.00023236663378203195,0.0004851163056151193,0.0002975923555454093,0.0004280437990721641,0.00029351574793519826,0.0006767168632950404,0.40419972116003944,0.33830135914097725,2017,37050,구미시,423003,218610,204393,50977,50190,61857,74055,75685,63335,29646,14315,6721,908,68475,321282,33246,0.1462330054396777,0.1750696803568769,0.1789230809237759,0.1497270704935898,0.0700846093290118,0.0518767006380569,0.0785951872681754,0.7595265281806513,0.4831951546442933,2017
19대대통령선거,경상북도,군위군,20170509,1,22560,17627,17537,90,2251,7,5,7,15,10,57,11693,3492,군위군,대한민국,0.1283571876603752,0.00039915607002337914,0.00028511147858812795,0.00039915607002337914,0.0008553344357643839,0.0005702229571762559,0.0032502708559046588,0.666761703826196,0.19912185664594856,2017,22520,군위군,22230,11309,10921,954,1080,1645,1737,2214,4047,4456,3911,2089,186,1290,12617,8323,0.0739991003148897,0.0781376518218623,0.0995951417004048,0.182051282051282,0.2004498425551057,0.278272604588394,0.3744039586144849,0.5675663517768781,0.4912730544309491,2017
19대대통령선거,경상북도,김천시,20170509,1,119825,92184,91572,612,22255,26,78,38,48,56,164,44159,24748,김천시,대한민국,0.24303280478748962,0.00028392958546280523,0.0008517887563884157,0.0004149740095225615,0.000524177696239025,0.0006115406456121959,0.0017909404621500023,0.4822325601712314,0.270257283885904,2017,37030,김천시,140765,70240,70525,12491,13104,16650,17058,20138,23204,18662,12836,6855,843,16732,95213,28820,0.1182822434554044,0.1211806912229602,0.1430611302525485,0.1648421127410933,0.1325755692110965,0.1458743295563528,0.2047383937768621,0.6763968315987638,0.5010123255070508,2017
19대대통령선거,경상북도,문경시,20170509,1,63553,49113,48796,317,8616,25,40,36,23,37,135,27938,11946,문경시,대한민국,0.17657185015165178,0.0005123370768095745,0.0008197393228953193,0.0007377653906057873,0.0004713501106648086,0.0007582588736781703,0.0027666202147717026,0.5725469300762358,0.2448151487826871,2017,37090,문경시,70016,34275,35741,5102,6254,5511,6683,9196,12233,11615,8865,4429,613,7169,43678,19169,0.0787105804387568,0.0954496115173674,0.1313414076782449,0.1747172074954296,0.1658906535648994,0.1986260283363802,0.2737802787934186,0.6238288391224863,0.5104690356489945,2017
19대대통령선거,경상북도,봉화군,20170509,1,29612,22947,22783,164,4209,9,29,9,29,31,108,12581,5778,봉화군,대한민국,0.18474301013913882,0.0003950313830487644,0.0012728789009349077,0.0003950313830487644,0.0012728789009349077,0.001360663652723522,0.004740376596585173,0.5522099811262784,0.25361014791730674,2017,37610,봉화군,31082,15350,15732,1918,1876,1866,2408,3557,5976,5741,4812,2729,369,2619,17895,10568,0.0600347467987903,0.0774724921176243,0.1144392252750788,0.1922656199729747,0.1847049739399009,0.25448812817708,0.3400038607554211,0.5757351521781096,0.5061450357119877,2017
